# tau vacf_xx vacf_yy vacf_zz
5.230000000000000000e+03 -1.263721734574156337e-12 -2.917231199865889674e-12 1.195183704417388503e-12
5.231000000000000000e+03 -1.370645506463012187e-13 -2.362297557197535133e-12 2.699164753782958159e-12
5.232000000000000000e+03 6.989751138323931090e-13 -1.097412960374493540e-12 3.028261517006933480e-12
5.233000000000000000e+03 8.873316956902059307e-13 -2.018717452107357441e-14 2.388818680164645897e-12
5.234000000000000000e+03 5.385178611246484409e-13 4.936842616564978271e-13 1.327226965505667641e-12
5.235000000000000000e+03 1.311283146922834346e-13 5.822161635600064319e-13 4.666208194970615796e-13
5.236000000000000000e+03 8.533716883883103832e-14 5.086160996124720203e-13 2.558319610605645251e-13
5.237000000000000000e+03 4.744906662028647320e-13 4.081190213340417746e-13 6.600982334873398579e-13
5.238000000000000000e+03 1.027753269898525747e-12 2.680295046878219933e-13 1.178080097631380859e-12
5.239000000000000000e+03 1.361916164499852032e-12 5.458037792451578772e-14 1.243356400594659665e-12
5.240000000000000000e+03 1.305892360169274183e-12 -1.176557284975583647e-13 6.710339286842458514e-13
5.241000000000000000e+03 1.013467637672016784e-12 -2.830260728371580377e-14 -2.056711142305687046e-13
5.242000000000000000e+03 6.740510824392065865e-13 3.049763577867362792e-13 -8.505527348753534029e-13
5.243000000000000000e+03 2.752605008958225339e-13 4.610630647780496587e-13 -8.654672940974754317e-13
5.244000000000000000e+03 -1.146264130231758959e-13 5.738955067326096418e-14 -2.402325432017021019e-14
5.245000000000000000e+03 -1.083332518774458630e-13 -7.170848496013308351e-13 1.537553279128067383e-12
5.246000000000000000e+03 5.546399643201318004e-13 -1.166117180814380630e-12 3.071072047816862489e-12
5.247000000000000000e+03 1.427490997179311870e-12 -7.231026429830014521e-13 3.504259373552152712e-12
5.248000000000000000e+03 1.661164735787271924e-12 4.344678638491229393e-13 2.241408635777519017e-12
5.249000000000000000e+03 9.264871751469156458e-13 1.472032933738341657e-12 -1.228889330800509828e-13
5.250000000000000000e+03 -2.718451469454573435e-13 1.658066766793797595e-12 -2.085943073913338780e-12
5.251000000000000000e+03 -1.032623312845666368e-12 8.937417179925013459e-13 -2.534682883854775297e-12
5.252000000000000000e+03 -6.760409594101938124e-13 -3.257034554443445531e-13 -1.621401967677762348e-12
5.253000000000000000e+03 6.447296950162292856e-13 -1.245167056184492134e-12 -3.489319461152005504e-13
5.254000000000000000e+03 1.863603158337548058e-12 -1.327810367248363644e-12 3.824691935616996078e-13
5.255000000000000000e+03 1.856985543212659959e-12 -6.626699925412361231e-13 4.400614660807817509e-13
5.256000000000000000e+03 4.470512644061114738e-13 9.793780979115061539e-14 4.361486357341970239e-13
5.257000000000000000e+03 -1.399758350560567277e-12 4.085143483746937766e-13 9.384753821621176981e-13
5.258000000000000000e+03 -2.313629215579090223e-12 4.496831705838040033e-13 1.759004418601249867e-12
5.259000000000000000e+03 -1.662816875964173708e-12 8.797061491778232583e-13 2.135353625722107527e-12
5.260000000000000000e+03 -1.071944376562379236e-14 2.001176950076664474e-12 1.399770346767014055e-12
5.261000000000000000e+03 1.447361516483314765e-12 3.230457781681253199e-12 -5.268244513428602888e-13
5.262000000000000000e+03 1.631471394898383681e-12 3.357061104334270974e-12 -2.874486563637647020e-12
5.263000000000000000e+03 1.690339644441578014e-13 1.600057491084572355e-12 -4.215474682459783237e-12
5.264000000000000000e+03 -2.139773026868140166e-12 -1.479398976447643773e-12 -3.441331367397823061e-12
5.265000000000000000e+03 -3.672757129149295219e-12 -4.203029386632307090e-12 -7.394132149710202389e-13
5.266000000000000000e+03 -3.231505680723057234e-12 -4.900017488129431657e-12 2.515219749703015621e-12
5.267000000000000000e+03 -9.099152372619762559e-13 -3.003256973844331082e-12 4.685020533177005152e-12
5.268000000000000000e+03 2.106420238164694109e-12 6.275079439683545210e-13 4.720963723365629888e-12
5.269000000000000000e+03 4.230575853466167839e-12 4.229198595951152641e-12 2.655459317022439235e-12
5.270000000000000000e+03 4.252608693229638210e-12 6.042117311959795090e-12 -3.303455730332534119e-13
5.271000000000000000e+03 2.012582094111078161e-12 5.166889184093068779e-12 -2.597155401858032219e-12
5.272000000000000000e+03 -1.437620719056507271e-12 2.139751812661302119e-12 -3.119794092877541869e-12
5.273000000000000000e+03 -4.339121593453296720e-12 -1.321374088388103989e-12 -1.990790826507940880e-12
5.274000000000000000e+03 -5.224803609159949071e-12 -3.469482214837132925e-12 -8.649957026712612359e-14
5.275000000000000000e+03 -3.727602109019255080e-12 -3.448668469434341516e-12 1.592381971047663840e-12
5.276000000000000000e+03 -5.986535466494224413e-13 -1.517136202182285788e-12 2.378658596038441290e-12
5.277000000000000000e+03 2.728514060120942907e-12 1.076454819181575100e-12 2.110174730888354242e-12
5.278000000000000000e+03 4.718959389412431851e-12 2.811997859453533902e-12 1.101896789119910388e-12
5.279000000000000000e+03 4.473462463092408349e-12 3.057456343226228963e-12 -4.173495410602808093e-14
5.280000000000000000e+03 2.272824692022631691e-12 2.394377862524901973e-12 -7.470374446176491055e-13
5.281000000000000000e+03 -7.108130487927969642e-13 1.697418794694622651e-12 -7.621067192330618607e-13
5.282000000000000000e+03 -3.242190405556180828e-12 1.151989031164816419e-12 -1.983900825006054241e-13
5.283000000000000000e+03 -4.397007375485019615e-12 2.868198012125733388e-13 5.609703039195866016e-13
5.284000000000000000e+03 -3.602254004545251454e-12 -1.167813664289526640e-12 9.961393673922560021e-13
5.285000000000000000e+03 -9.388454669434411698e-13 -2.605002347190107092e-12 7.774550641256032475e-13
5.286000000000000000e+03 2.532094148594830913e-12 -2.813256212294029508e-12 9.739327698715042669e-14
5.287000000000000000e+03 5.011723655350745082e-12 -1.040349418884530115e-12 -4.623558986237550489e-13
5.288000000000000000e+03 4.984391573211338682e-12 2.112886540778432127e-12 -5.402456596428535059e-13
5.289000000000000000e+03 2.364082921372558793e-12 4.890510734768676225e-12 -3.342721978395411167e-13
5.290000000000000000e+03 -1.358008370187218695e-12 5.504814639622355316e-12 -2.234273085594055453e-13
5.291000000000000000e+03 -4.072429294289823038e-12 3.302313246673084978e-12 -1.917689284653427027e-13
5.292000000000000000e+03 -4.387251369870410984e-12 -7.333253740861494206e-13 1.382496316177925063e-13
5.293000000000000000e+03 -2.501228197678550737e-12 -4.476254581742964561e-12 8.815477004885850533e-13
5.294000000000000000e+03 9.935119684901375805e-14 -5.900298525760322536e-12 1.552446781706925274e-12
5.295000000000000000e+03 1.790156322290321524e-12 -4.278355021461647601e-12 1.409748957881470102e-12
5.296000000000000000e+03 1.845723212994514028e-12 -6.112572190774017341e-13 6.991031148589158200e-14
5.297000000000000000e+03 7.844818851308845331e-13 2.918364662980196887e-12 -2.084459603655866845e-12
5.298000000000000000e+03 -1.908324026699770828e-13 4.280580275446708307e-12 -3.962578978777241182e-12
5.299000000000000000e+03 -3.207067813734464207e-13 2.895690990576318139e-12 -4.413112187940536295e-12
5.300000000000000000e+03 1.405873835749807286e-13 -1.516768045325736143e-13 -2.969771658597828297e-12
5.301000000000000000e+03 4.859829554810101150e-13 -2.963267355681744330e-12 -5.124309595576111815e-14
5.302000000000000000e+03 3.787991259963171983e-13 -3.952137967146701021e-12 3.162555819339143251e-12
5.303000000000000000e+03 -4.795522743047907929e-14 -2.805517708708178058e-12 5.038580042988443677e-12
5.304000000000000000e+03 -5.351678987353391217e-13 -6.678653039992192150e-13 4.395412285565041033e-12
5.305000000000000000e+03 -8.567934377253805572e-13 8.931428457020546568e-13 1.483536965573252464e-12
5.306000000000000000e+03 -7.828547073052318760e-13 1.108686719025685524e-12 -2.116937388562774183e-12
5.307000000000000000e+03 -1.684273200156852034e-13 1.464618922552939193e-13 -4.581923571180002355e-12
5.308000000000000000e+03 8.124843058879287977e-13 -1.250941219455714931e-12 -4.875740091847970314e-12
5.309000000000000000e+03 1.652631984867223387e-12 -2.012238533152013039e-12 -3.174623211908134797e-12
5.310000000000000000e+03 1.763160489797483055e-12 -1.484072301897315108e-12 -6.565857148988223437e-13
5.311000000000000000e+03 8.991221187323871933e-13 -9.665046151032634625e-14 1.296065349717162888e-12
5.312000000000000000e+03 -5.802183170407360394e-13 1.025914554559119864e-12 1.967464359517593307e-12
5.313000000000000000e+03 -1.939669239281204927e-12 9.992762423534850796e-13 1.471773001924719042e-12
5.314000000000000000e+03 -2.537767111751694723e-12 -2.169348339896850731e-13 2.651761933950432494e-13
5.315000000000000000e+03 -2.109174484451367847e-12 -1.802489120781873070e-12 -1.098103333447097973e-12
5.316000000000000000e+03 -7.851493841386068764e-13 -2.619904768271637474e-12 -1.965105384843690063e-12
5.317000000000000000e+03 1.025923501102286158e-12 -2.042272442821557554e-12 -2.006189222277242838e-12
5.318000000000000000e+03 2.758472510703723475e-12 -4.941239189119562076e-13 -1.523284630489910880e-12
5.319000000000000000e+03 3.802642305863654107e-12 8.434279792447439705e-13 -1.058354365400367982e-12
5.320000000000000000e+03 3.669039766161229577e-12 1.019606344725265172e-12 -8.794018122225796625e-13
5.321000000000000000e+03 2.199446379469329360e-12 8.701054075572143015e-14 -9.497875382668474472e-13
5.322000000000000000e+03 -2.831553615210760988e-13 -1.083570216934206402e-12 -1.147758135126532948e-12
5.323000000000000000e+03 -2.965340036214274951e-12 -1.631818605804247606e-12 -1.295836259585551011e-12
5.324000000000000000e+03 -4.748543131330282028e-12 -1.299755157994941277e-12 -1.133230256115700639e-12
5.325000000000000000e+03 -4.731833340172317587e-12 -4.766157964334239277e-13 -5.139622671981760111e-13
5.326000000000000000e+03 -2.792011020295748854e-12 1.424229390086767583e-13 3.114065611160241118e-13
5.327000000000000000e+03 2.578693899209123772e-13 8.867176107695056117e-14 6.971444458067292962e-13
5.328000000000000000e+03 3.117031799627399085e-12 -5.228592426940930663e-13 5.374604883451004200e-14
5.329000000000000000e+03 4.622962278130747780e-12 -1.163999669623995984e-12 -1.544159370094181213e-12
5.330000000000000000e+03 4.224299645543968229e-12 -1.298934070677608431e-12 -3.186783307144240775e-12
5.331000000000000000e+03 2.124536101003468556e-12 -6.133537665240034162e-13 -3.698108190153385828e-12
5.332000000000000000e+03 -8.998115315046238583e-13 7.786710124607355093e-13 -2.570893116851068516e-12
5.333000000000000000e+03 -3.770695848565427798e-12 2.143304810076829645e-12 -5.088515403174625670e-13
5.334000000000000000e+03 -5.457639724217199566e-12 2.415423314801036442e-12 9.645853498368002279e-13
5.335000000000000000e+03 -5.436840387458349261e-12 1.068556192063924867e-12 7.259776515704375915e-13
5.336000000000000000e+03 -3.959330387520846804e-12 -1.267294501443056279e-12 -9.061401304645146512e-13
5.337000000000000000e+03 -1.895828895210571526e-12 -3.245322841716569501e-12 -2.481761870556485503e-12
5.338000000000000000e+03 -2.033978395804805968e-13 -3.821783709769550732e-12 -2.716732964316438108e-12
5.339000000000000000e+03 6.700700689723860038e-13 -2.829570821048389890e-12 -1.407775799435276449e-12
5.340000000000000000e+03 9.398541300496438422e-13 -8.755740114645473535e-13 5.414596952649074010e-13
5.341000000000000000e+03 1.040102512965156230e-12 1.041243116365231728e-12 1.705992566154519841e-12
5.342000000000000000e+03 1.109938784618144873e-12 2.051226091460072756e-12 1.173595775163770202e-12
5.343000000000000000e+03 8.929356014181565442e-13 1.946919813522396692e-12 -6.268091910431128084e-13
5.344000000000000000e+03 3.414646730209236852e-14 1.318104298550459747e-12 -2.344129244405643424e-12
5.345000000000000000e+03 -1.478387180144623677e-12 9.117968246002435596e-13 -2.925427302832573018e-12
5.346000000000000000e+03 -3.134142003715280263e-12 8.341951486563557091e-13 -2.273242553344663986e-12
5.347000000000000000e+03 -4.198740250250556241e-12 5.035345518029278688e-13 -1.025310133013564692e-12
5.348000000000000000e+03 -4.176081714750474802e-12 -6.677714715539741856e-13 9.629090044050162199e-14
5.349000000000000000e+03 -3.043017168513969459e-12 -2.531064383019883607e-12 8.330314309706387857e-13
5.350000000000000000e+03 -1.204950827885730741e-12 -4.086975945616604845e-12 1.330664707646877629e-12
5.351000000000000000e+03 6.859542908596995471e-13 -4.214206255085038622e-12 1.649825800946291640e-12
5.352000000000000000e+03 1.987907743143765335e-12 -2.644417496715442215e-12 1.546852825019884477e-12
5.353000000000000000e+03 2.361326240666872936e-12 -1.346805591936739545e-13 8.326988989180105470e-13
5.354000000000000000e+03 1.942691416898662238e-12 2.151734035148174127e-12 -2.651309264940648719e-13
5.355000000000000000e+03 1.181669350766518528e-12 3.196776839427713548e-12 -1.213785976788460935e-12
5.356000000000000000e+03 4.013705440300237060e-13 2.591376361631536826e-12 -1.539424134653613637e-12
5.357000000000000000e+03 -4.155752067214490170e-13 8.460091311754714007e-13 -1.114499778905326687e-12
5.358000000000000000e+03 -1.367234798704556770e-12 -1.041070119374296991e-12 -2.128146905830842336e-13
5.359000000000000000e+03 -2.236624050353409010e-12 -2.399893838986793315e-12 6.125915267744469986e-13
5.360000000000000000e+03 -2.387805622642075215e-12 -3.136386167041780893e-12 8.546726599139041833e-13
5.361000000000000000e+03 -1.298572820764766404e-12 -3.341342753249760739e-12 4.804936723512691342e-13
5.362000000000000000e+03 6.278994284678976188e-13 -2.957310737469995789e-12 1.078690413202869886e-14
5.363000000000000000e+03 2.122014110344649358e-12 -1.900467222358441419e-12 5.910787240947566282e-14
5.364000000000000000e+03 2.141228927270716139e-12 -3.977718049353467296e-13 6.983629017753316670e-13
5.365000000000000000e+03 7.476221238134109400e-13 1.035030456693876046e-12 1.253494660605707737e-12
5.366000000000000000e+03 -9.951919229897772581e-13 2.006912453539464420e-12 8.450295724335416324e-13
5.367000000000000000e+03 -1.840007676267246982e-12 2.422724164476534321e-12 -7.258469541515666226e-13
5.368000000000000000e+03 -1.240977641644347008e-12 2.264357205513375934e-12 -2.646007748491848870e-12
5.369000000000000000e+03 3.133743779246296931e-13 1.478978407205591632e-12 -3.647272472207789524e-12
5.370000000000000000e+03 1.740503448806651691e-12 1.105638908695446690e-13 -2.946791622656240216e-12
5.371000000000000000e+03 2.125345026866050377e-12 -1.529573214518269350e-12 -8.629381987529900143e-13
5.372000000000000000e+03 1.201618934086317777e-12 -2.762451795228792376e-12 1.397462906648181489e-12
5.373000000000000000e+03 -5.582738962814013095e-13 -2.804698542837026583e-12 2.502561174404444967e-12
5.374000000000000000e+03 -2.160198321551996437e-12 -1.370749862342339407e-12 1.722592437666603008e-12
5.375000000000000000e+03 -2.709517934978437212e-12 9.585730651416402367e-13 -5.804058534924328576e-13
5.376000000000000000e+03 -2.020258407309837484e-12 2.970160489803763252e-12 -3.100198871604067565e-12
5.377000000000000000e+03 -6.228609754494738001e-13 3.430470952428029316e-12 -4.458176033213183355e-12
5.378000000000000000e+03 6.985286031028175390e-13 1.857739297595678904e-12 -4.051830717161520321e-12
5.379000000000000000e+03 1.382574460053435811e-12 -9.479778549847011767e-13 -2.335754510992974059e-12
5.380000000000000000e+03 1.253746265135497444e-12 -3.355411655071593657e-12 -5.030275671655247711e-13
5.381000000000000000e+03 4.527054127532766794e-13 -4.055914476703107921e-12 3.355416928726047889e-13
5.382000000000000000e+03 -6.960002808118075568e-13 -2.727014145212398251e-12 -1.537578631972930072e-13
5.383000000000000000e+03 -1.875899627117148078e-12 7.962840035332705861e-14 -1.535957139102890854e-12
5.384000000000000000e+03 -2.864511638275334417e-12 3.204848092849373111e-12 -3.037055372825637965e-12
5.385000000000000000e+03 -3.337120922766725387e-12 5.095221937713749933e-12 -3.987526939156315200e-12
5.386000000000000000e+03 -2.766739349403274421e-12 4.389999879310777852e-12 -4.097718080395275985e-12
5.387000000000000000e+03 -8.626392200102270319e-13 9.877925410665485738e-13 -3.395986334171201313e-12
5.388000000000000000e+03 1.880807402091627207e-12 -3.328541893249031022e-12 -2.050215844090164240e-12
5.389000000000000000e+03 4.221110569781726161e-12 -5.828959095701799214e-12 -2.623457946476436206e-13
5.390000000000000000e+03 4.900449880008524602e-12 -4.819612741472581606e-12 1.768627837873028640e-12
5.391000000000000000e+03 3.462349176216600132e-12 -9.087424075377800604e-13 3.520546916880650593e-12
