# t D_xx D_yy D_zz
6.792000000000000000e+03 2.211513995096272303e-09 1.806214001130890877e-09 1.989106019508746557e-09
6.796000000000000000e+03 2.209747297830672638e-09 1.812211004474998102e-09 1.981092011077804644e-09
6.800000000000000000e+03 2.201729196397670783e-09 1.832082198238963519e-09 1.970341455066437916e-09
6.804000000000000000e+03 2.193514202090369679e-09 1.859045438751782450e-09 1.960725932074862187e-09
6.808000000000000000e+03 2.190317129711020913e-09 1.882263509820527236e-09 1.956345777871616297e-09
6.812000000000000000e+03 2.192763368402053841e-09 1.892793878229414472e-09 1.958706146176986032e-09
6.816000000000000000e+03 2.197261904087023001e-09 1.887995010334888203e-09 1.965333412292598862e-09
6.820000000000000000e+03 2.199575569226949138e-09 1.872809341678331911e-09 1.971744064143456409e-09
6.824000000000000000e+03 2.198599877164714911e-09 1.857173166766617952e-09 1.974928715350903341e-09
6.828000000000000000e+03 2.197705042648110871e-09 1.850420450091142322e-09 1.974861926423082907e-09
6.832000000000000000e+03 2.202249273361319738e-09 1.856279566224370771e-09 1.973626596148630203e-09
6.836000000000000000e+03 2.214667191779725677e-09 1.871863760281581778e-09 1.973685110573781243e-09
6.840000000000000000e+03 2.231247551991734042e-09 1.890292269829660427e-09 1.976092118959859134e-09
6.844000000000000000e+03 2.243894739675261521e-09 1.904306013149521432e-09 1.979716146402310148e-09
6.848000000000000000e+03 2.245917149780728850e-09 1.909392708153036010e-09 1.982699308823509923e-09
6.852000000000000000e+03 2.237090254259092024e-09 1.905677101338608482e-09 1.985040367590537643e-09
6.856000000000000000e+03 2.223756126011299629e-09 1.897499759406621862e-09 1.989178303765837994e-09
6.860000000000000000e+03 2.214283791212975642e-09 1.890687451877787079e-09 1.997323680216500608e-09
6.864000000000000000e+03 2.213945940322162756e-09 1.889122209298993287e-09 2.008188778391100843e-09
6.868000000000000000e+03 2.222748898671802359e-09 1.892688328532368399e-09 2.016804780747442571e-09
6.872000000000000000e+03 2.236695315733679276e-09 1.897905830796568673e-09 2.017896547205046012e-09
6.876000000000000000e+03 2.250661787208418950e-09 1.900518984011135662e-09 2.009821594047717590e-09
6.880000000000000000e+03 2.260765980432680519e-09 1.897963311117017244e-09 1.996374718793475329e-09
6.884000000000000000e+03 2.265056095024716270e-09 1.890750991144130969e-09 1.985657942533946491e-09
6.888000000000000000e+03 2.262978198429995296e-09 1.882659687024570802e-09 1.985931279726373928e-09
6.892000000000000000e+03 2.255226916694476472e-09 1.878942694894720006e-09 2.000189400099578599e-09
6.896000000000000000e+03 2.244365096143525439e-09 1.882835310999900554e-09 2.023498546947670706e-09
6.900000000000000000e+03 2.234722798248225825e-09 1.893036594532809775e-09 2.045536698125541041e-09
6.904000000000000000e+03 2.230920213663538152e-09 1.904411543506520647e-09 2.056325015596341278e-09
6.908000000000000000e+03 2.235990812138373076e-09 1.911142874609870775e-09 2.051106860194554157e-09
6.912000000000000000e+03 2.249686437546923697e-09 1.909891497488005064e-09 2.032305309712619650e-09
6.916000000000000000e+03 2.267478616548380616e-09 1.901269089109473349e-09 2.008587666364252677e-09
6.920000000000000000e+03 2.281733950315264336e-09 1.889121796805837868e-09 1.990998094370938805e-09
6.924000000000000000e+03 2.285399792868814237e-09 1.878059060534505062e-09 1.987046131393114432e-09
6.928000000000000000e+03 2.276293060887269275e-09 1.870888123821187970e-09 1.996410096439006660e-09
6.932000000000000000e+03 2.259134783228295708e-09 1.867781783605152140e-09 2.011553302413897452e-09
6.936000000000000000e+03 2.243250934004828323e-09 1.867381505556312671e-09 2.022324457433557706e-09
6.940000000000000000e+03 2.237014299921905504e-09 1.868597020360019919e-09 2.021406199417659038e-09
6.944000000000000000e+03 2.243002302249042583e-09 1.871619475704396852e-09 2.008372211376654241e-09
6.948000000000000000e+03 2.256918384737302162e-09 1.877161248949771525e-09 1.990291717278844588e-09
6.952000000000000000e+03 2.270304364102922019e-09 1.884571079485646780e-09 1.977492923434640167e-09
6.956000000000000000e+03 2.275353780358986347e-09 1.891084672604942676e-09 1.976781788719621796e-09
6.960000000000000000e+03 2.269327204192586438e-09 1.893348802901238714e-09 1.987102850077683398e-09
6.964000000000000000e+03 2.255898152140737910e-09 1.889698323186995131e-09 2.000406493723757427e-09
6.968000000000000000e+03 2.242649106581799235e-09 1.881244653353543483e-09 2.006419480275847306e-09
6.972000000000000000e+03 2.236443970946194001e-09 1.871367196621943951e-09 1.998416560523890076e-09
6.976000000000000000e+03 2.239538554725356367e-09 1.863884132873282967e-09 1.977423961482362916e-09
6.980000000000000000e+03 2.248988788153001534e-09 1.860838291642014510e-09 1.952399925710085314e-09
6.984000000000000000e+03 2.259470047152397106e-09 1.861932323244962951e-09 1.934962601340799913e-09
6.988000000000000000e+03 2.266704494087478652e-09 1.865931399152042698e-09 1.931522872875991319e-09
6.992000000000000000e+03 2.268930952991511749e-09 1.871462785143276746e-09 1.939255094619753705e-09
6.996000000000000000e+03 2.266551662446160580e-09 1.876214568270410799e-09 1.948928613031047453e-09
7.000000000000000000e+03 2.261304062607247575e-09 1.876967337700799088e-09 1.951438167824332544e-09
7.004000000000000000e+03 2.255404772790947338e-09 1.871822880796976384e-09 1.943170165079850880e-09
7.008000000000000000e+03 2.250752312333819023e-09 1.862660562800012029e-09 1.927200382808219616e-09
7.012000000000000000e+03 2.248475557189806634e-09 1.855207509647031816e-09 1.910215983504974284e-09
7.016000000000000000e+03 2.248900746398815220e-09 1.855892790543204865e-09 1.897905979384051946e-09
7.020000000000000000e+03 2.251784487376494321e-09 1.867240959294625447e-09 1.892243984161920395e-09
7.024000000000000000e+03 2.256569058758282109e-09 1.885306444963158782e-09 1.891808139688987836e-09
7.028000000000000000e+03 2.262716817002189222e-09 1.901547823698830880e-09 1.893472157305855150e-09
7.032000000000000000e+03 2.270139787766033191e-09 1.907998021935583502e-09 1.893716413768853541e-09
7.036000000000000000e+03 2.279110814438049074e-09 1.901920014614055878e-09 1.889563813760872248e-09
7.040000000000000000e+03 2.289501658108654378e-09 1.886997672939689013e-09 1.879328683727966821e-09
7.044000000000000000e+03 2.300187828306256857e-09 1.870834013513347616e-09 1.862956753521669081e-09
7.048000000000000000e+03 2.309241009330004312e-09 1.860378289767424288e-09 1.842524873143769757e-09
7.052000000000000000e+03 2.314648187561113454e-09 1.858036757898513913e-09 1.822843937162610087e-09
7.056000000000000000e+03 2.315060009927597614e-09 1.861173070068017326e-09 1.810098447524078965e-09
7.060000000000000000e+03 2.310568183313362906e-09 1.865063727158188786e-09 1.807911008038831661e-09
7.064000000000000000e+03 2.303408725287859698e-09 1.866399821760558096e-09 1.814271455433671925e-09
7.068000000000000000e+03 2.297728178014397032e-09 1.864620825401968391e-09 1.822692651468647035e-09
7.072000000000000000e+03 2.297943834798648367e-09 1.861041972387973342e-09 1.826479188613848774e-09
7.076000000000000000e+03 2.306301504078393589e-09 1.857370490574832498e-09 1.822308032074413466e-09
7.080000000000000000e+03 2.320921350290227382e-09 1.854802976445595069e-09 1.811103109456710131e-09
7.084000000000000000e+03 2.336102601803484343e-09 1.853902959125382989e-09 1.796809439139827195e-09
7.088000000000000000e+03 2.345546819696392797e-09 1.854776187200717270e-09 1.784090761291693670e-09
7.092000000000000000e+03 2.346534370553581515e-09 1.857042067770625359e-09 1.775981469007165340e-09
7.096000000000000000e+03 2.341806902063610122e-09 1.859680865418915860e-09 1.772843459018287116e-09
7.100000000000000000e+03 2.337487131889775375e-09 1.861167282326068668e-09 1.772877588833442071e-09
7.104000000000000000e+03 2.338603258003929859e-09 1.859777943427340654e-09 1.773329033960666646e-09
7.108000000000000000e+03 2.345814262387357545e-09 1.853871897992192477e-09 1.772116006674213731e-09
7.112000000000000000e+03 2.355614475561990308e-09 1.842564383630405509e-09 1.769381353549102957e-09
7.116000000000000000e+03 2.363111152971139367e-09 1.826858478593811868e-09 1.767194374608492649e-09
7.120000000000000000e+03 2.365065125609976714e-09 1.810401189984816894e-09 1.767031960817955989e-09
7.124000000000000000e+03 2.361706031915450447e-09 1.798865079014687287e-09 1.767783106607401714e-09
7.128000000000000000e+03 2.356619754409017833e-09 1.797573948963748500e-09 1.766739729203344708e-09
7.132000000000000000e+03 2.354651937552338125e-09 1.808367786741352076e-09 1.762351381941882552e-09
7.136000000000000000e+03 2.358969336835741055e-09 1.827560566303504481e-09 1.755737558809567019e-09
7.140000000000000000e+03 2.369042646775855875e-09 1.846410254237998154e-09 1.749887408274350576e-09
7.144000000000000000e+03 2.380822556374350623e-09 1.854746604241528218e-09 1.747482429780516844e-09
7.148000000000000000e+03 2.389317344844532063e-09 1.846583485332402076e-09 1.748829725798960688e-09
7.152000000000000000e+03 2.392002142052746329e-09 1.824123690768686330e-09 1.751604237631186437e-09
7.156000000000000000e+03 2.390381567088381252e-09 1.797114036847518543e-09 1.752772830413531297e-09
7.160000000000000000e+03 2.388504920028298438e-09 1.777717838759944420e-09 1.750691713180791366e-09
7.164000000000000000e+03 2.389814320733470410e-09 1.773638527412188155e-09 1.745453392393145606e-09
7.168000000000000000e+03 2.394870761415642791e-09 1.783758251701044105e-09 1.738159843931157491e-09
7.172000000000000000e+03 2.401417110513815971e-09 1.799693839181320075e-09 1.730506038540876139e-09
7.176000000000000000e+03 2.406439352867809970e-09 1.811992265793026039e-09 1.724479821633016087e-09
7.180000000000000000e+03 2.408957143013439238e-09 1.815838338581286666e-09 1.721791512447450842e-09
7.184000000000000000e+03 2.411199427516955435e-09 1.812513573677094887e-09 1.723181832568066298e-09
7.188000000000000000e+03 2.416325559601621277e-09 1.806795118571659447e-09 1.727767020999336421e-09
7.192000000000000000e+03 2.424888737367092858e-09 1.802792699244448026e-09 1.732978397186440947e-09
7.196000000000000000e+03 2.434171911849401429e-09 1.800996912310913060e-09 1.735484307996005512e-09
7.200000000000000000e+03 2.440656602555990862e-09 1.798612425509437589e-09 1.732534413632799006e-09
7.204000000000000000e+03 2.442469879969992810e-09 1.792869146858028860e-09 1.723188463859745390e-09
7.208000000000000000e+03 2.440186839114125973e-09 1.784141574712093883e-09 1.709208774790408312e-09
7.212000000000000000e+03 2.436379206306486171e-09 1.776021803254531356e-09 1.694672274909443992e-09
7.216000000000000000e+03 2.434046075096155482e-09 1.772554364163841118e-09 1.683656507789506554e-09
7.220000000000000000e+03 2.434545894172219318e-09 1.775007629465018089e-09 1.677688552117741370e-09
7.224000000000000000e+03 2.436808748329343316e-09 1.780709121442740667e-09 1.675514286216788573e-09
7.228000000000000000e+03 2.438645210480436854e-09 1.785066702552695399e-09 1.675190964117483837e-09
7.232000000000000000e+03 2.438893243151999435e-09 1.785073078661359334e-09 1.675865303479451779e-09
7.236000000000000000e+03 2.438500363967353595e-09 1.781044498441815345e-09 1.677332284707934914e-09
7.240000000000000000e+03 2.439609578292005010e-09 1.775444223097459285e-09 1.678506428215723490e-09
7.244000000000000000e+03 2.443502340780938498e-09 1.770535198297490131e-09 1.677244809194525861e-09
7.248000000000000000e+03 2.449291397319113382e-09 1.767118142330399169e-09 1.671851446480993161e-09
7.252000000000000000e+03 2.454331004502808588e-09 1.765251366327184472e-09 1.662337254825958866e-09
7.256000000000000000e+03 2.456006843228554242e-09 1.765998222951284714e-09 1.650317643985605976e-09
7.260000000000000000e+03 2.453890274315908167e-09 1.771855870330197811e-09 1.638183832464047302e-09
7.264000000000000000e+03 2.450494985343310208e-09 1.784468853349914997e-09 1.628133466845763653e-09
7.268000000000000000e+03 2.449592391111218008e-09 1.801450508191369193e-09 1.621111125668300254e-09
7.272000000000000000e+03 2.453392497839226721e-09 1.815778577084196397e-09 1.616124458973231059e-09
7.276000000000000000e+03 2.460846637337125862e-09 1.819232548153956335e-09 1.610649687389979105e-09
7.280000000000000000e+03 2.468397292116298998e-09 1.807748924759122686e-09 1.602320646403544743e-09
7.284000000000000000e+03 2.472673005941772372e-09 1.784630187150961759e-09 1.591062874919520052e-09
7.288000000000000000e+03 2.472913046053214035e-09 1.759248649260757251e-09 1.579839893205121100e-09
7.292000000000000000e+03 2.471369685249449611e-09 1.742419518230126103e-09 1.572899947681027485e-09
7.296000000000000000e+03 2.471836989881837300e-09 1.741208545389599441e-09 1.572628754004425797e-09
7.300000000000000000e+03 2.477320334700624544e-09 1.755482805884032329e-09 1.577380099861357309e-09
7.304000000000000000e+03 2.488219417332953622e-09 1.777915155912606061e-09 1.581942246209244988e-09
7.308000000000000000e+03 2.502361151524986440e-09 1.797944953784183823e-09 1.580807766560670111e-09
7.312000000000000000e+03 2.516401166021101770e-09 1.807739997566827553e-09 1.572403656807820926e-09
7.316000000000000000e+03 2.526935879605231167e-09 1.806368406462318286e-09 1.560395521167869845e-09
7.320000000000000000e+03 2.531297170531658079e-09 1.799392626329932652e-09 1.550149779791523106e-09
7.324000000000000000e+03 2.528896745698070231e-09 1.794312742809085493e-09 1.544122500666650095e-09
7.328000000000000000e+03 2.522464959414699988e-09 1.795123184481875077e-09 1.541168435172845305e-09
7.332000000000000000e+03 2.517750744174785002e-09 1.799842998182092952e-09 1.539380741581838683e-09
7.336000000000000000e+03 2.521089752986767574e-09 1.802904112337335467e-09 1.538260502931347739e-09
7.340000000000000000e+03 2.535505244428389120e-09 1.800521898293360431e-09 1.538248608316843738e-09
7.344000000000000000e+03 2.557821310438720474e-09 1.794360177495466647e-09 1.539308674800375390e-09
7.348000000000000000e+03 2.579852599192006194e-09 1.790342594980000140e-09 1.540652883472702174e-09
7.352000000000000000e+03 2.593543630445439613e-09 1.794052898766770608e-09 1.541492442166620872e-09
7.356000000000000000e+03 2.596013918948766043e-09 1.806627470804381959e-09 1.541469569757683850e-09
7.360000000000000000e+03 2.590606317280736542e-09 1.823815268176807321e-09 1.540422987704546734e-09
7.364000000000000000e+03 2.583854140069519735e-09 1.838464372829446047e-09 1.538096918347792778e-09
7.368000000000000000e+03 2.581295654317014287e-09 1.844758092319322949e-09 1.534275109318033356e-09
7.372000000000000000e+03 2.584788289980563073e-09 1.841614402362855450e-09 1.529207264635126137e-09
7.376000000000000000e+03 2.592511478593218224e-09 1.833314095921540096e-09 1.523968116032888685e-09
7.380000000000000000e+03 2.601357965400382023e-09 1.827092038024225892e-09 1.520623135166022050e-09
7.384000000000000000e+03 2.609451801249455152e-09 1.828816726818449342e-09 1.521525844365739016e-09
7.388000000000000000e+03 2.616369817841476490e-09 1.839043130075322214e-09 1.527124527026392314e-09
7.392000000000000000e+03 2.621554167966685080e-09 1.852420252050953152e-09 1.534192740564189970e-09
7.396000000000000000e+03 2.623620291478426871e-09 1.861470343381325798e-09 1.537330233198334056e-09
7.400000000000000000e+03 2.621486956894832962e-09 1.861852161728621202e-09 1.532870450620898767e-09
7.404000000000000000e+03 2.615649099994037560e-09 1.855064274494523701e-09 1.521512552236329354e-09
7.408000000000000000e+03 2.608380136501791819e-09 1.847207746214769798e-09 1.507829640041467600e-09
7.412000000000000000e+03 2.602975420548042630e-09 1.845030377642724910e-09 1.497445406120562279e-09
7.416000000000000000e+03 2.602149709275976156e-09 1.851499443936454156e-09 1.493758542853008518e-09
7.420000000000000000e+03 2.606185390881761310e-09 1.863746864149916715e-09 1.496182380793267397e-09
7.424000000000000000e+03 2.612530896597923343e-09 1.875187813750125029e-09 1.500800995850858673e-09
